page,price,price_from,price_to
10,108000.0,30000,130000
10,49000.0,30000,130000
10,99000.0,30000,130000
10,50000.0,30000,130000
10,120000.0,30000,130000
10,108000.0,30000,130000
10,128000.0,30000,130000
10,98000.0,30000,130000
10,120000.0,30000,130000
10,98000.0,30000,130000
10,128000.0,30000,130000
10,128000.0,30000,130000
10,119000.0,30000,130000
10,99900.0,30000,130000
10,108000.0,30000,130000
10,80900.0,30000,130000
10,105000.0,30000,130000
10,80000.0,30000,130000
10,90000.0,30000,130000
10,64000.0,30000,130000
10,125000.0,30000,130000
10,99000.0,30000,130000
10,114900.0,30000,130000
11,60507.0,30000,130000
11,117000.0,30000,130000
11,60507.0,30000,130000
11,79000.0,30000,130000
11,35603.93,30000,130000
11,35603.93,30000,130000
11,99000.0,30000,130000
11,50000.0,30000,130000
11,66000.0,30000,130000
11,119000.0,30000,130000
11,35000.0,30000,130000
11,90000.0,30000,130000
11,44000.0,30000,130000
11,119000.0,30000,130000
11,45000.0,30000,130000
11,87000.0,30000,130000
11,55000.0,30000,130000
11,49000.0,30000,130000
11,84000.0,30000,130000
11,99000.0,30000,130000
11,55000.0,30000,130000
11,117000.0,30000,130000
11,35000.0,30000,130000
11,93000.0,30000,130000
11,45000.0,30000,130000
11,105000.0,30000,130000
11,85000.0,30000,130000
11,55840.0,30000,130000
11,33000.0,30000,130000
11,44000.0,30000,130000
11,130000.0,30000,130000
11,50000.0,30000,130000
11,79000.0,30000,130000
11,54000.0,30000,130000
11,128000.0,30000,130000
11,55000.0,30000,130000
11,75000.0,30000,130000
11,90000.0,30000,130000
11,65000.0,30000,130000
11,110000.0,30000,130000
11,95000.0,30000,130000
11,66200.0,30000,130000
11,75200.0,30000,130000
11,69800.0,30000,130000
11,74000.0,30000,130000
11,77000.0,30000,130000
11,127200.0,30000,130000
11,85000.0,30000,130000
11,103986.0,30000,130000
11,117130.0,30000,130000
11,83000.0,30000,130000
11,75500.0,30000,130000
11,86000.0,30000,130000
11,85000.0,30000,130000
11,84500.0,30000,130000
11,74000.0,30000,130000
11,85100.0,30000,130000
11,113526.0,30000,130000
11,92000.0,30000,130000
11,67100.0,30000,130000
11,92000.0,30000,130000
11,98580.0,30000,130000
11,61700.0,30000,130000
11,61700.0,30000,130000
11,102820.0,30000,130000
11,59000.0,30000,130000
11,88000.0,30000,130000
11,74300.0,30000,130000
11,44000.0,30000,130000
11,49500.0,30000,130000
11,56000.0,30000,130000
11,34900.0,30000,130000
11,54500.0,30000,130000
11,100170.0,30000,130000
11,94446.0,30000,130000
11,102078.0,30000,130000
11,72500.0,30000,130000
11,63500.0,30000,130000
11,85100.0,30000,130000
11,80600.0,30000,130000
11,82400.0,30000,130000
11,69800.0,30000,130000
11,108500.0,30000,130000
11,48500.0,30000,130000
11,59850.0,30000,130000
11,86500.0,30000,130000
11,49000.0,30000,130000
11,94640.0,30000,130000
11,46900.0,30000,130000
11,73900.0,30000,130000
11,44900.0,30000,130000
11,54900.0,30000,130000
11,84000.0,30000,130000
11,87500.0,30000,130000
11,90100.0,30000,130000
11,109500.0,30000,130000
11,90000.0,30000,130000
11,71550.0,30000,130000
11,82450.0,30000,130000
11,59000.0,30000,130000
11,99900.0,30000,130000
11,109900.0,30000,130000
11,111900.0,30000,130000
11,72000.0,30000,130000
11,115000.0,30000,130000
11,75000.0,30000,130000
11,86000.0,30000,130000
11,92700.0,30000,130000
11,106875.0,30000,130000
11,46550.0,30000,130000
11,87500.0,30000,130000
11,82280.0,30000,130000
11,117000.0,30000,130000
11,49000.0,30000,130000
11,76500.0,30000,130000
11,129000.0,30000,130000
11,69000.0,30000,130000
11,129600.0,30000,130000
11,94640.0,30000,130000
11,119600.0,30000,130000
11,128000.0,30000,130000
11,115000.0,30000,130000
11,87500.0,30000,130000
11,61000.0,30000,130000
11,61000.0,30000,130000
11,60000.0,30000,130000
11,59000.0,30000,130000
11,108790.0,30000,130000
11,107000.0,30000,130000
11,105000.0,30000,130000
11,97000.0,30000,130000
11,85680.0,30000,130000
11,53300.0,30000,130000
11,104000.0,30000,130000
11,129600.0,30000,130000
11,107640.0,30000,130000
11,82557.0,30000,130000
11,54000.0,30000,130000
11,49900.0,30000,130000
11,55000.0,30000,130000
11,83235.0,30000,130000
11,91000.0,30000,130000
11,67500.0,30000,130000
11,90500.0,30000,130000
11,79200.0,30000,130000
11,95000.0,30000,130000
11,107000.0,30000,130000
11,108790.0,30000,130000
11,35000.0,30000,130000
11,35000.0,30000,130000
11,35000.0,30000,130000
11,55000.0,30000,130000
11,46000.0,30000,130000
11,89000.0,30000,130000
11,128000.0,30000,130000
11,52000.0,30000,130000
11,79000.0,30000,130000
11,75000.0,30000,130000
11,110000.0,30000,130000
11,55000.0,30000,130000
11,79000.0,30000,130000
11,59000.0,30000,130000
11,86000.0,30000,130000
11,109900.0,30000,130000
11,50000.0,30000,130000
11,110000.0,30000,130000
11,70000.0,30000,130000
11,33000.0,30000,130000
11,86000.0,30000,130000
11,39000.0,30000,130000
11,77000.0,30000,130000
11,75000.0,30000,130000
11,115000.0,30000,130000
11,90000.0,30000,130000
11,45000.0,30000,130000
11,48000.0,30000,130000
11,59000.0,30000,130000
11,76500.0,30000,130000
11,127000.0,30000,130000
11,45000.0,30000,130000
11,90000.0,30000,130000
11,47000.0,30000,130000
11,85000.0,30000,130000
11,90000.0,30000,130000
11,110000.0,30000,130000
11,110000.0,30000,130000
11,90000.0,30000,130000
11,43000.0,30000,130000
11,98000.0,30000,130000
11,106000.0,30000,130000
11,89000.0,30000,130000
11,105000.0,30000,130000
11,83700.0,30000,130000
11,89000.0,30000,130000
11,99000.0,30000,130000
11,55000.0,30000,130000
11,68000.0,30000,130000
11,110000.0,30000,130000
11,42100.0,30000,130000
11,95000.0,30000,130000
12,65000.0,30000,130000
12,40000.0,30000,130000
12,90000.0,30000,130000
12,126000.0,30000,130000
12,129000.0,30000,130000
12,100000.0,30000,130000
12,47000.0,30000,130000
12,47000.0,30000,130000
12,90000.0,30000,130000
12,110000.0,30000,130000
12,45000.0,30000,130000
12,39000.0,30000,130000
12,117000.0,30000,130000
12,90000.0,30000,130000
12,55000.0,30000,130000
12,110000.0,30000,130000
12,95900.0,30000,130000
12,130000.0,30000,130000
12,130000.0,30000,130000
12,108000.0,30000,130000
12,45900.0,30000,130000
12,106500.0,30000,130000
12,120000.0,30000,130000
12,89000.0,30000,130000
12,61000.0,30000,130000
12,61000.0,30000,130000
12,49000.0,30000,130000
12,60000.0,30000,130000
12,49900.0,30000,130000
12,98000.0,30000,130000
12,87000.0,30000,130000
12,71500.0,30000,130000
12,95000.0,30000,130000
12,110000.0,30000,130000
12,69500.0,30000,130000
12,74200.0,30000,130000
12,110000.0,30000,130000
12,45144.0,30000,130000
12,54579.0,30000,130000
12,72884.0,30000,130000
12,74760.0,30000,130000
12,82735.0,30000,130000
12,45942.0,30000,130000
12,89871.0,30000,130000
12,34521.0,30000,130000
12,38416.0,30000,130000
12,35192.0,30000,130000
12,30203.0,30000,130000
12,38144.0,30000,130000
12,40800.0,30000,130000
12,30191.0,30000,130000
12,65282.0,30000,130000
12,46051.0,30000,130000
12,49862.0,30000,130000
12,49855.0,30000,130000
12,79920.0,30000,130000
12,42399.0,30000,130000
12,41956.0,30000,130000
12,44724.0,30000,130000
12,79172.0,30000,130000
12,44731.0,30000,130000
12,125005.0,30000,130000
12,42369.0,30000,130000
12,56743.0,30000,130000
12,68545.0,30000,130000
12,40684.0,30000,130000
12,66263.0,30000,130000
12,37152.0,30000,130000
12,74520.0,30000,130000
12,41168.0,30000,130000
12,37431.0,30000,130000
12,34392.0,30000,130000
12,34392.0,30000,130000
12,34392.0,30000,130000
12,42000.0,30000,130000
12,85000.0,30000,130000
12,85000.0,30000,130000
12,99000.0,30000,130000
12,39411.0,30000,130000
12,32070.0,30000,130000
12,85802.0,30000,130000
12,37909.0,30000,130000
12,119999.0,30000,130000
12,120000.0,30000,130000
12,90000.0,30000,130000
12,55000.0,30000,130000
12,98000.0,30000,130000
12,55000.0,30000,130000
12,89309.0,30000,130000
12,55000.0,30000,130000
12,40000.0,30000,130000
12,70000.0,30000,130000
12,130000.0,30000,130000
12,31000.0,30000,130000
12,87000.0,30000,130000
12,98000.0,30000,130000
12,89500.0,30000,130000
12,78000.0,30000,130000
12,99000.0,30000,130000
12,90000.0,30000,130000
12,79000.0,30000,130000
12,83000.0,30000,130000
12,42000.0,30000,130000
12,90000.0,30000,130000
12,130000.0,30000,130000
12,85000.0,30000,130000
12,110000.0,30000,130000
12,90000.0,30000,130000
12,80000.0,30000,130000
12,119000.0,30000,130000
12,128000.0,30000,130000
12,86000.0,30000,130000
12,94000.0,30000,130000
12,99999.0,30000,130000
12,100000.0,30000,130000
12,59950.0,30000,130000
12,66000.0,30000,130000
12,66000.0,30000,130000
12,99000.0,30000,130000
12,127000.0,30000,130000
12,99000.0,30000,130000
12,129000.0,30000,130000
12,64500.0,30000,130000
12,99900.0,30000,130000
12,98000.0,30000,130000
12,58500.0,30000,130000
12,59900.0,30000,130000
12,115000.0,30000,130000
12,119000.0,30000,130000
12,89000.0,30000,130000
12,58500.0,30000,130000
12,99000.0,30000,130000
12,69500.0,30000,130000
12,118900.0,30000,130000
12,119900.0,30000,130000
12,123000.0,30000,130000
12,125000.0,30000,130000
12,32000.0,30000,130000
12,30000.0,30000,130000
12,130000.0,30000,130000
12,130000.0,30000,130000
12,128000.0,30000,130000
12,55000.0,30000,130000
12,128000.0,30000,130000
12,65000.0,30000,130000
12,49000.0,30000,130000
12,130000.0,30000,130000
12,119600.0,30000,130000
12,124000.0,30000,130000
12,123400.0,30000,130000
12,97200.0,30000,130000
12,90000.0,30000,130000
12,59000.0,30000,130000
12,89000.0,30000,130000
12,50000.0,30000,130000
12,45000.0,30000,130000
12,39167.0,30000,130000
12,92500.0,30000,130000
12,48000.0,30000,130000
12,55000.0,30000,130000
12,78000.0,30000,130000
12,125000.0,30000,130000
12,120000.0,30000,130000
12,107500.0,30000,130000
12,99000.0,30000,130000
12,86000.0,30000,130000
12,48400.0,30000,130000
12,127800.0,30000,130000
12,129000.0,30000,130000
12,78000.0,30000,130000
12,76000.0,30000,130000
12,109600.0,30000,130000
12,70000.0,30000,130000
12,81000.0,30000,130000
12,66000.0,30000,130000
12,93000.0,30000,130000
12,66000.0,30000,130000
12,93000.0,30000,130000
12,72000.0,30000,130000
12,90000.0,30000,130000
12,53300.0,30000,130000
12,112000.0,30000,130000
12,78000.0,30000,130000
12,77850.0,30000,130000
12,85000.0,30000,130000
12,85000.0,30000,130000
12,69000.0,30000,130000
12,109000.0,30000,130000
12,70000.0,30000,130000
12,109500.0,30000,130000
12,41000.0,30000,130000
12,82557.0,30000,130000
12,69000.0,30000,130000
12,69000.0,30000,130000
12,102000.0,30000,130000
12,49000.0,30000,130000
12,104400.0,30000,130000
12,126468.0,30000,130000
12,76000.0,30000,130000
12,110000.0,30000,130000
13,75000.0,30000,130000
13,98200.0,30000,130000
13,117826.0,30000,130000
13,85407.0,30000,130000
13,112500.0,30000,130000
13,126720.0,30000,130000
13,105000.0,30000,130000
13,82066.0,30000,130000
13,76000.0,30000,130000
13,109500.0,30000,130000
13,81000.0,30000,130000
13,94640.0,30000,130000
13,57000.0,30000,130000
13,49000.0,30000,130000
13,87500.0,30000,130000
13,103000.0,30000,130000
13,76000.0,30000,130000
13,49000.0,30000,130000
13,126500.0,30000,130000
13,78000.0,30000,130000
13,95000.0,30000,130000
13,104400.0,30000,130000
13,126720.0,30000,130000
13,104373.0,30000,130000
13,76000.0,30000,130000
13,59000.0,30000,130000
13,121975.0,30000,130000
13,105000.0,30000,130000
13,76000.0,30000,130000
13,48000.0,30000,130000
13,82557.0,30000,130000
13,126450.0,30000,130000
13,105000.0,30000,130000
13,104373.0,30000,130000
13,81600.0,30000,130000
13,103000.0,30000,130000
13,107000.0,30000,130000
13,120000.0,30000,130000
13,57000.0,30000,130000
13,67000.0,30000,130000
13,105000.0,30000,130000
13,69000.0,30000,130000
13,97000.0,30000,130000
13,58000.0,30000,130000
13,59340.0,30000,130000
13,85000.0,30000,130000
13,59340.0,30000,130000
13,62500.0,30000,130000
13,65000.0,30000,130000
13,57253.0,30000,130000
13,60000.0,30000,130000
13,90000.0,30000,130000
13,80000.0,30000,130000
13,67700.0,30000,130000
13,86000.0,30000,130000
13,60000.0,30000,130000
13,70000.0,30000,130000
13,58000.0,30000,130000
13,72000.0,30000,130000
13,42000.0,30000,130000
13,119000.0,30000,130000
13,47500.0,30000,130000
13,110000.0,30000,130000
13,110000.0,30000,130000
13,69000.0,30000,130000
13,70800.0,30000,130000
13,99000.0,30000,130000
13,78000.0,30000,130000
13,102000.0,30000,130000
13,109000.0,30000,130000
13,73337.0,30000,130000
13,104400.0,30000,130000
13,49000.0,30000,130000
13,76000.0,30000,130000
13,102000.0,30000,130000
13,92900.0,30000,130000
13,59000.0,30000,130000
13,85000.0,30000,130000
13,66000.0,30000,130000
13,129000.0,30000,130000
13,74000.0,30000,130000
13,99500.0,30000,130000
13,113500.0,30000,130000
13,109500.0,30000,130000
13,109500.0,30000,130000
13,120000.0,30000,130000
13,114500.0,30000,130000
13,114500.0,30000,130000
13,109500.0,30000,130000
13,119500.0,30000,130000
13,109500.0,30000,130000
13,115000.0,30000,130000
13,100000.0,30000,130000
13,44000.0,30000,130000
13,80000.0,30000,130000
13,36000.0,30000,130000
13,33000.0,30000,130000
13,80000.0,30000,130000
13,35000.0,30000,130000
13,42480.0,30000,130000
13,125400.0,30000,130000
13,125400.0,30000,130000
13,80600.0,30000,130000
13,74300.0,30000,130000
13,65000.0,30000,130000
13,129000.0,30000,130000
13,40000.0,30000,130000
13,55000.0,30000,130000
13,80000.0,30000,130000
13,110000.0,30000,130000
13,98000.0,30000,130000
13,70000.0,30000,130000
13,60000.0,30000,130000
13,30000.0,30000,130000
13,128000.0,30000,130000
13,52000.0,30000,130000
13,35000.0,30000,130000
13,60000.0,30000,130000
13,54000.0,30000,130000
13,96000.0,30000,130000
13,85000.0,30000,130000
13,45000.0,30000,130000
13,60000.0,30000,130000
13,50000.0,30000,130000
13,40000.0,30000,130000
13,38000.0,30000,130000
13,33000.0,30000,130000
13,44000.0,30000,130000
13,76000.0,30000,130000
13,52000.0,30000,130000
13,45000.0,30000,130000
13,80000.0,30000,130000
13,115000.0,30000,130000
13,70000.0,30000,130000
13,65000.0,30000,130000
13,49000.0,30000,130000
13,45000.0,30000,130000
13,100000.0,30000,130000
13,35000.0,30000,130000
13,35000.0,30000,130000
13,68500.0,30000,130000
13,88000.0,30000,130000
13,98000.0,30000,130000
13,101000.0,30000,130000
13,45000.0,30000,130000
13,110000.0,30000,130000
13,115000.0,30000,130000
13,87900.0,30000,130000
13,128000.0,30000,130000
13,109000.0,30000,130000
13,99000.0,30000,130000
13,99000.0,30000,130000
13,39129.0,30000,130000
13,95068.0,30000,130000
13,42036.0,30000,130000
13,37368.0,30000,130000
13,75000.0,30000,130000
13,39500.0,30000,130000
13,42000.0,30000,130000
13,50000.0,30000,130000
13,85000.0,30000,130000
13,89000.0,30000,130000
13,119880.0,30000,130000
13,79000.0,30000,130000
13,99900.0,30000,130000
13,68500.0,30000,130000
13,69000.0,30000,130000
13,40000.0,30000,130000
13,44000.0,30000,130000
13,130000.0,30000,130000
13,130000.0,30000,130000
13,45000.0,30000,130000
13,49000.0,30000,130000
13,119000.0,30000,130000
13,62000.0,30000,130000
13,99000.0,30000,130000
13,58600.0,30000,130000
13,50000.0,30000,130000
13,86000.0,30000,130000
13,70000.0,30000,130000
13,59000.0,30000,130000
13,35000.0,30000,130000
13,45000.0,30000,130000
13,110000.0,30000,130000
13,96000.0,30000,130000
13,110000.0,30000,130000
13,108000.0,30000,130000
13,55000.0,30000,130000
13,39500.0,30000,130000
13,102000.0,30000,130000
13,110000.0,30000,130000
13,130000.0,30000,130000
13,117700.0,30000,130000
13,77000.0,30000,130000
13,89900.0,30000,130000
13,82900.0,30000,130000
13,78900.0,30000,130000
13,61000.0,30000,130000
13,65000.0,30000,130000
13,76000.0,30000,130000
14,68500.0,30000,130000
14,86000.0,30000,130000
14,57500.0,30000,130000
14,75000.0,30000,130000
14,79000.0,30000,130000
14,75180.0,30000,130000
14,35040.0,30000,130000
14,35904.0,30000,130000
14,36648.0,30000,130000
14,37080.0,30000,130000
14,37128.0,30000,130000
14,37512.0,30000,130000
14,47808.0,30000,130000
14,48240.0,30000,130000
14,61872.0,30000,130000
14,37560.0,30000,130000
14,48672.0,30000,130000
14,49104.0,30000,130000
14,49848.0,30000,130000
14,50280.0,30000,130000
14,50328.0,30000,130000
14,59784.0,30000,130000
14,61008.0,30000,130000
14,61440.0,30000,130000
14,72552.0,30000,130000
14,72984.0,30000,130000
14,32070.0,30000,130000
14,47940.0,30000,130000
14,39556.0,30000,130000
14,60399.0,30000,130000
14,57645.0,30000,130000
14,60453.0,30000,130000
14,50806.0,30000,130000
14,58995.0,30000,130000
14,73225.0,30000,130000
14,30406.0,30000,130000
14,38595.0,30000,130000
14,38565.0,30000,130000
14,89401.0,30000,130000
14,42819.0,30000,130000
14,103631.0,30000,130000
14,119807.0,30000,130000
14,60812.0,30000,130000
14,81212.0,30000,130000
14,85752.0,30000,130000
14,74208.0,30000,130000
14,55000.0,30000,130000
14,40796.0,30000,130000
14,40672.0,30000,130000
14,55796.0,30000,130000
14,51462.0,30000,130000
14,41210.0,30000,130000
14,64416.0,30000,130000
14,31261.0,30000,130000
14,32911.0,30000,130000
14,31921.0,30000,130000
14,34561.0,30000,130000
14,33571.0,30000,130000
14,30271.0,30000,130000
14,43803.0,30000,130000
14,84475.0,30000,130000
14,53475.0,30000,130000
14,94271.0,30000,130000
14,109337.0,30000,130000
14,122140.0,30000,130000
14,56730.0,30000,130000
14,125271.0,30000,130000
14,97278.0,30000,130000
14,65000.0,30000,130000
14,56606.0,30000,130000
14,68541.0,30000,130000
14,69409.0,30000,130000
14,81468.0,30000,130000
14,68665.0,30000,130000
14,81344.0,30000,130000
14,84599.0,30000,130000
14,50139.0,30000,130000
14,54567.0,30000,130000
14,89216.0,30000,130000
14,95840.0,30000,130000
14,119744.0,30000,130000
14,126336.0,30000,130000
14,35872.0,30000,130000
14,41024.0,30000,130000
14,47648.0,30000,130000
14,30496.0,30000,130000
14,54432.0,30000,130000
14,30528.0,30000,130000
14,61024.0,30000,130000
14,37120.0,30000,130000
14,65312.0,30000,130000
14,47616.0,30000,130000
14,72096.0,30000,130000
14,48192.0,30000,130000
14,78144.0,30000,130000
14,54784.0,30000,130000
14,71552.0,30000,130000
14,78688.0,30000,130000
14,95808.0,30000,130000
14,78720.0,30000,130000
14,36480.0,30000,130000
14,38400.0,30000,130000
14,39630.0,30000,130000
14,51570.0,30000,130000
14,49770.0,30000,130000
14,34680.0,30000,130000
14,62940.0,30000,130000
14,99000.0,30000,130000
14,90000.0,30000,130000
14,85000.0,30000,130000
14,127000.0,30000,130000
14,95000.0,30000,130000
14,41573.0,30000,130000
14,44980.0,30000,130000
14,43230.0,30000,130000
14,44133.0,30000,130000
14,46637.0,30000,130000
14,47540.0,30000,130000
14,49197.0,30000,130000
14,115000.0,30000,130000
14,40950.0,30000,130000
14,75000.0,30000,130000
14,44724.0,30000,130000
14,69000.0,30000,130000
14,66424.0,30000,130000
14,30590.0,30000,130000
14,38226.0,30000,130000
14,31280.0,30000,130000
14,38640.0,30000,130000
14,41032.0,30000,130000
14,48668.0,30000,130000
14,51428.0,30000,130000
14,58788.0,30000,130000
14,59064.0,30000,130000
14,108031.0,30000,130000
14,129582.0,30000,130000
14,40000.0,30000,130000
14,50000.0,30000,130000
14,90000.0,30000,130000
14,30381.0,30000,130000
14,38415.0,30000,130000
14,34398.0,30000,130000
14,47580.0,30000,130000
14,68796.0,30000,130000
14,51597.0,30000,130000
14,34392.0,30000,130000
14,38304.0,30000,130000
14,41616.0,30000,130000
14,46056.0,30000,130000
14,49368.0,30000,130000
14,49968.0,30000,130000
14,53280.0,30000,130000
14,56592.0,30000,130000
14,61032.0,30000,130000
14,64944.0,30000,130000
14,68256.0,30000,130000
14,72696.0,30000,130000
14,76008.0,30000,130000
14,79920.0,30000,130000
14,87672.0,30000,130000
14,60000.0,30000,130000
14,83000.0,30000,130000
14,48000.0,30000,130000
14,62106.0,30000,130000
14,130000.0,30000,130000
14,81000.0,30000,130000
14,40103.0,30000,130000
14,34883.0,30000,130000
14,45500.0,30000,130000
14,59500.0,30000,130000
14,65000.0,30000,130000
14,36000.0,30000,130000
14,95000.0,30000,130000
14,103200.0,30000,130000
14,61000.0,30000,130000
14,68316.0,30000,130000
14,81500.0,30000,130000
14,81000.0,30000,130000
14,85500.0,30000,130000
14,97200.0,30000,130000
14,67200.0,30000,130000
14,88000.0,30000,130000
14,120960.0,30000,130000
14,108000.0,30000,130000
14,81000.0,30000,130000
14,106800.0,30000,130000
14,81500.0,30000,130000
14,54720.0,30000,130000
14,37740.0,30000,130000
14,55000.0,30000,130000
14,93060.0,30000,130000
14,76000.0,30000,130000
14,50000.0,30000,130000
14,44000.0,30000,130000
14,32000.0,30000,130000
14,33000.0,30000,130000
14,80000.0,30000,130000
14,40000.0,30000,130000
14,90720.0,30000,130000
14,40000.0,30000,130000
15,99000.0,30000,130000
15,76000.0,30000,130000
15,80000.0,30000,130000
15,120000.0,30000,130000
15,42500.0,30000,130000
15,89000.0,30000,130000
15,119000.0,30000,130000
15,44000.0,30000,130000
15,30000.0,30000,130000
15,65000.0,30000,130000
15,68000.0,30000,130000
15,,30000,130000
15,70000.0,30000,130000
15,59000.0,30000,130000
15,69000.0,30000,130000
15,120000.0,30000,130000
15,55000.0,30000,130000
15,82000.0,30000,130000
15,115000.0,30000,130000
15,50000.0,30000,130000
15,75000.0,30000,130000
15,67500.0,30000,130000
15,125000.0,30000,130000
15,95000.0,30000,130000
15,95000.0,30000,130000
15,85000.0,30000,130000
15,60000.0,30000,130000
15,100000.0,30000,130000
15,95000.0,30000,130000
15,65000.0,30000,130000
15,60000.0,30000,130000
15,60000.0,30000,130000
15,79000.0,30000,130000
15,82000.0,30000,130000
15,45000.0,30000,130000
15,35000.0,30000,130000
15,115000.0,30000,130000
15,49500.0,30000,130000
15,129000.0,30000,130000
15,65000.0,30000,130000
15,95000.0,30000,130000
15,33000.0,30000,130000
15,80000.0,30000,130000
15,32700.0,30000,130000
15,32500.0,30000,130000
15,129000.0,30000,130000
15,89000.0,30000,130000
15,55000.0,30000,130000
15,42000.0,30000,130000
15,45000.0,30000,130000
15,70000.0,30000,130000
15,92650.0,30000,130000
15,57500.0,30000,130000
15,95000.0,30000,130000
15,120000.0,30000,130000
15,120000.0,30000,130000
15,80000.0,30000,130000
15,115000.0,30000,130000
15,99000.0,30000,130000
15,94000.0,30000,130000
15,110000.0,30000,130000
15,119000.0,30000,130000
15,125000.0,30000,130000
15,30000.0,30000,130000
15,50000.0,30000,130000
15,100000.0,30000,130000
15,39500.0,30000,130000
15,75000.0,30000,130000
15,75000.0,30000,130000
15,43775.0,30000,130000
15,120000.0,30000,130000
15,35000.0,30000,130000
15,75000.0,30000,130000
15,45000.0,30000,130000
15,45000.0,30000,130000
15,45000.0,30000,130000
15,60000.0,30000,130000
15,60000.0,30000,130000
15,81750.0,30000,130000
15,81750.0,30000,130000
15,98000.0,30000,130000
15,45000.0,30000,130000
15,45000.0,30000,130000
15,85000.0,30000,130000
15,65000.0,30000,130000
15,36000.0,30000,130000
15,124000.0,30000,130000
15,87000.0,30000,130000
15,95000.0,30000,130000
15,32555.0,30000,130000
15,119000.0,30000,130000
15,130000.0,30000,130000
15,125000.0,30000,130000
15,75000.0,30000,130000
15,100000.0,30000,130000
15,109000.0,30000,130000
15,119000.0,30000,130000
15,89000.0,30000,130000
15,98000.0,30000,130000
15,98000.0,30000,130000
15,42500.0,30000,130000
15,99000.0,30000,130000
15,130000.0,30000,130000
15,100000.0,30000,130000
15,49000.0,30000,130000
15,130000.0,30000,130000
15,44750.0,30000,130000
15,105000.0,30000,130000
15,87000.0,30000,130000
15,68000.0,30000,130000
15,80000.0,30000,130000
15,110000.0,30000,130000
15,60000.0,30000,130000
15,76300.0,30000,130000
15,128000.0,30000,130000
15,118000.0,30000,130000
15,113000.0,30000,130000
15,45000.0,30000,130000
15,45000.0,30000,130000
15,37000.0,30000,130000
15,65000.0,30000,130000
15,78000.0,30000,130000
15,45000.0,30000,130000
15,55000.0,30000,130000
15,125000.0,30000,130000
15,65000.0,30000,130000
15,40000.0,30000,130000
15,60000.0,30000,130000
15,98000.0,30000,130000
15,30000.0,30000,130000
15,44000.0,30000,130000
15,49000.0,30000,130000
15,75000.0,30000,130000
15,40000.0,30000,130000
15,30000.0,30000,130000
15,68490.0,30000,130000
15,34245.0,30000,130000
15,60000.0,30000,130000
15,50000.0,30000,130000
15,55320.0,30000,130000
15,48000.0,30000,130000
15,49000.0,30000,130000
15,64740.0,30000,130000
15,60780.0,30000,130000
15,33000.0,30000,130000
15,34751.0,30000,130000
15,53600.0,30000,130000
15,99950.0,30000,130000
15,118950.0,30000,130000
15,110000.0,30000,130000
15,80000.0,30000,130000
15,95000.0,30000,130000
15,79900.0,30000,130000
15,80000.0,30000,130000
15,129000.0,30000,130000
15,115000.0,30000,130000
15,46784.0,30000,130000
15,125000.0,30000,130000
15,99000.0,30000,130000
15,49500.0,30000,130000
15,118500.0,30000,130000
15,88000.0,30000,130000
15,60000.0,30000,130000
15,79500.0,30000,130000
15,108000.0,30000,130000
15,110000.0,30000,130000
15,120000.0,30000,130000
15,106000.0,30000,130000
15,55000.0,30000,130000
15,89600.0,30000,130000
15,126600.0,30000,130000
15,110000.0,30000,130000
15,64000.0,30000,130000
15,80000.0,30000,130000
15,54000.0,30000,130000
15,127000.0,30000,130000
15,65000.0,30000,130000
15,89600.0,30000,130000
15,88500.0,30000,130000
15,54500.0,30000,130000
15,68000.0,30000,130000
15,115000.0,30000,130000
15,90000.0,30000,130000
15,129000.0,30000,130000
15,79500.0,30000,130000
15,119500.0,30000,130000
15,96000.0,30000,130000
15,130000.0,30000,130000
15,98000.0,30000,130000
15,130000.0,30000,130000
15,125000.0,30000,130000
15,120000.0,30000,130000
15,82000.0,30000,130000
15,119200.0,30000,130000
15,99000.0,30000,130000
15,88000.0,30000,130000
15,127000.0,30000,130000
15,99000.0,30000,130000
15,94055.0,30000,130000
15,102000.0,30000,130000
16,130000.0,30000,130000
16,88000.0,30000,130000
16,82000.0,30000,130000
16,120000.0,30000,130000
16,53000.0,30000,130000
16,40000.0,30000,130000
16,120000.0,30000,130000
16,127000.0,30000,130000
16,119200.0,30000,130000
16,119000.0,30000,130000
16,85000.0,30000,130000
16,111000.0,30000,130000
16,99000.0,30000,130000
16,102000.0,30000,130000
16,129500.0,30000,130000
16,97000.0,30000,130000
16,129900.0,30000,130000
16,92000.0,30000,130000
16,125000.0,30000,130000
16,72500.0,30000,130000
16,94055.0,30000,130000
16,58180.0,30000,130000
16,115000.0,30000,130000
16,68000.0,30000,130000
16,81000.0,30000,130000
16,130000.0,30000,130000
16,116500.0,30000,130000
16,85000.0,30000,130000
16,103000.0,30000,130000
16,127000.0,30000,130000
16,92105.0,30000,130000
16,98000.0,30000,130000
16,59000.0,30000,130000
16,129000.0,30000,130000
16,46000.0,30000,130000
16,89600.0,30000,130000
16,60000.0,30000,130000
16,120000.0,30000,130000
16,115000.0,30000,130000
16,129000.0,30000,130000
16,114900.0,30000,130000
16,86400.0,30000,130000
16,87000.0,30000,130000
16,70000.0,30000,130000
16,60000.0,30000,130000
16,81900.0,30000,130000
16,56000.0,30000,130000
16,128000.0,30000,130000
16,128000.0,30000,130000
16,120000.0,30000,130000
16,65000.0,30000,130000
16,129000.0,30000,130000
16,93000.0,30000,130000
